"Name","Link"
"Leica","https://www.animecharactersdatabase.com/characters.php?id=97113"
"Chinatsu Kashiwa","https://www.animecharactersdatabase.com/characters.php?id=97440"
"Director","https://www.animecharactersdatabase.com/characters.php?id=41831"
"Hare Kusunoki","https://www.animecharactersdatabase.com/characters.php?id=98054"
"Chako Hasegawa","https://www.animecharactersdatabase.com/characters.php?id=31273"
"Shizuru Ienaga","https://www.animecharactersdatabase.com/characters.php?id=99060"
"Hiromi Takai","https://www.animecharactersdatabase.com/characters.php?id=57707"
"Aitake","https://www.animecharactersdatabase.com/characters.php?id=102738"
"Ryouko Tanaka","https://www.animecharactersdatabase.com/characters.php?id=28469"
"Dobermann","https://www.animecharactersdatabase.com/characters.php?id=100969"
"Four","https://www.animecharactersdatabase.com/characters.php?id=101172"
"Akari","https://www.animecharactersdatabase.com/characters.php?id=67190"
"Machina","https://www.animecharactersdatabase.com/characters.php?id=101661"
"Sumie Nishino","https://www.animecharactersdatabase.com/characters.php?id=58940"
"Amicia Michella","https://www.animecharactersdatabase.com/characters.php?id=111472"
"Chita","https://www.animecharactersdatabase.com/characters.php?id=102201"
"Nero Amagami","https://www.animecharactersdatabase.com/characters.php?id=102849"
"Chizuru Komai","https://www.animecharactersdatabase.com/characters.php?id=25133"
"Meg","https://www.animecharactersdatabase.com/characters.php?id=25587"
"Hachimonji Chougi","https://www.animecharactersdatabase.com/characters.php?id=103788"
"Shingen Takeda","https://www.animecharactersdatabase.com/characters.php?id=104112"
"Natiqa Satrinava","https://www.animecharactersdatabase.com/characters.php?id=104600"
"Rivalun","https://www.animecharactersdatabase.com/characters.php?id=28429"
"Neo Alraune","https://www.animecharactersdatabase.com/characters.php?id=104931"
"Rimi Akasaka","https://www.animecharactersdatabase.com/characters.php?id=26785"
"Elise von Richthofen","https://www.animecharactersdatabase.com/characters.php?id=105199"
"Yuuna Takamine","https://www.animecharactersdatabase.com/characters.php?id=105485"
"Scarlet","https://www.animecharactersdatabase.com/characters.php?id=28133"
"Dark Priest","https://www.animecharactersdatabase.com/characters.php?id=106717"
"Minotaur","https://www.animecharactersdatabase.com/characters.php?id=70612"
"Miu Shinonome","https://www.animecharactersdatabase.com/characters.php?id=107214"
"Maya","https://www.animecharactersdatabase.com/characters.php?id=116427"
"Sayaka Yamashina","https://www.animecharactersdatabase.com/characters.php?id=107616"
"Cynthia","https://www.animecharactersdatabase.com/characters.php?id=76084"
"Maki Yokota","https://www.animecharactersdatabase.com/characters.php?id=30577"
"Osana Najimi","https://www.animecharactersdatabase.com/characters.php?id=128043"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Fumika Momoshina","https://www.animecharactersdatabase.com/characters.php?id=108915"
"Ruurupparu","https://www.animecharactersdatabase.com/characters.php?id=31177"
"Maiya Hisau","https://www.animecharactersdatabase.com/characters.php?id=34153"
"Mine Kuramitsu","https://www.animecharactersdatabase.com/characters.php?id=59799"
"Arisa Nishikiori","https://www.animecharactersdatabase.com/characters.php?id=32291"
"Elfy Colette","https://www.animecharactersdatabase.com/characters.php?id=110380"
"Saintpaulia","https://www.animecharactersdatabase.com/characters.php?id=110620"
"Sara Kitajima","https://www.animecharactersdatabase.com/characters.php?id=23733"
"Yui Aimiya","https://www.animecharactersdatabase.com/characters.php?id=110907"
"Driselle K. Sharil","https://www.animecharactersdatabase.com/characters.php?id=36811"
"Eonis Milan","https://www.animecharactersdatabase.com/characters.php?id=33280"
"Luminus Valentine","https://www.animecharactersdatabase.com/characters.php?id=114787"
"Kinjou","https://www.animecharactersdatabase.com/characters.php?id=121367"
"Shizuka Kinoshita","https://www.animecharactersdatabase.com/characters.php?id=34287"
"Yuu Yagami","https://www.animecharactersdatabase.com/characters.php?id=112599"
"Blanche","https://www.animecharactersdatabase.com/characters.php?id=112918"
"Itsumi Ogata","https://www.animecharactersdatabase.com/characters.php?id=35005"
"Emily","https://www.animecharactersdatabase.com/characters.php?id=39047"
"Lisa","https://www.animecharactersdatabase.com/characters.php?id=20856"
"Panibana","https://www.animecharactersdatabase.com/characters.php?id=36035"
"Mayu Asano","https://www.animecharactersdatabase.com/characters.php?id=53374"
"Ispin Charles","https://www.animecharactersdatabase.com/characters.php?id=115707"
"Juri Moriuchi","https://www.animecharactersdatabase.com/characters.php?id=38429"
"Hime-sama","https://www.animecharactersdatabase.com/characters.php?id=116005"
"Miranda","https://www.animecharactersdatabase.com/characters.php?id=38537"
"Haruna Sugimoto","https://www.animecharactersdatabase.com/characters.php?id=39442"
"Madonna","https://www.animecharactersdatabase.com/characters.php?id=116639"
"Rinasoel Erurun","https://www.animecharactersdatabase.com/characters.php?id=40968"
"Nogami","https://www.animecharactersdatabase.com/characters.php?id=41336"
"Kahoru Kaburagi","https://www.animecharactersdatabase.com/characters.php?id=117212"
"Medorokku","https://www.animecharactersdatabase.com/characters.php?id=41942"
"Hazel","https://www.animecharactersdatabase.com/characters.php?id=42607"
"Shiguria Syuderay","https://www.animecharactersdatabase.com/characters.php?id=43122"
"Kanami Wakaeda","https://www.animecharactersdatabase.com/characters.php?id=43365"
"Dai","https://www.animecharactersdatabase.com/characters.php?id=118858"
"Mizuki Yamanouchi","https://www.animecharactersdatabase.com/characters.php?id=68909"
"Aoi Oogami","https://www.animecharactersdatabase.com/characters.php?id=43984"
"Kozue Koshino","https://www.animecharactersdatabase.com/characters.php?id=44290"
"Dr. Hua","https://www.animecharactersdatabase.com/characters.php?id=123693"
"Ikumi Sonoe","https://www.animecharactersdatabase.com/characters.php?id=120472"
"Seina Maki","https://www.animecharactersdatabase.com/characters.php?id=44802"
"Rika Saishouji","https://www.animecharactersdatabase.com/characters.php?id=120867"
"Dash","https://www.animecharactersdatabase.com/characters.php?id=121179"
"Aoi Kusunoki","https://www.animecharactersdatabase.com/characters.php?id=46317"
"Iophiel","https://www.animecharactersdatabase.com/characters.php?id=123441"
"Bonnie Rockwaller","https://www.animecharactersdatabase.com/characters.php?id=123731"
"Rumina Sakurazawa","https://www.animecharactersdatabase.com/characters.php?id=47091"
"Saeko Yuki","https://www.animecharactersdatabase.com/characters.php?id=51044"
"Mei Amamiya","https://www.animecharactersdatabase.com/characters.php?id=125448"
"Rennes","https://www.animecharactersdatabase.com/characters.php?id=126517"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Itsuki Shirahane","https://www.animecharactersdatabase.com/characters.php?id=54305"
"Nagisa Tsutsumi","https://www.animecharactersdatabase.com/characters.php?id=72473"
"Ookami-sama","https://www.animecharactersdatabase.com/characters.php?id=127306"
"Akuma","https://www.animecharactersdatabase.com/characters.php?id=52220"
"Emeraldas","https://www.animecharactersdatabase.com/characters.php?id=52559"
"Luo Lu","https://www.animecharactersdatabase.com/characters.php?id=128853"
"Puchiko","https://www.animecharactersdatabase.com/characters.php?id=53783"
"Minami","https://www.animecharactersdatabase.com/characters.php?id=83138"
"Winona","https://www.animecharactersdatabase.com/characters.php?id=129588"
"Charlotte","https://www.animecharactersdatabase.com/characters.php?id=129950"
"Genny","https://www.animecharactersdatabase.com/characters.php?id=115926"
"Monica Albright","https://www.animecharactersdatabase.com/characters.php?id=362"
"Eliska Fortynova","https://www.animecharactersdatabase.com/characters.php?id=130554"
"Ruria Mariage Gran...","https://www.animecharactersdatabase.com/characters.php?id=575"
"Fuuko Izumo","https://www.animecharactersdatabase.com/characters.php?id=130853"
"Megumin","https://www.animecharactersdatabase.com/characters.php?id=75490"
"Mayu Warito","https://www.animecharactersdatabase.com/characters.php?id=131082"
"Hinata Harusaka","https://www.animecharactersdatabase.com/characters.php?id=131430"
"Director Hamilton","https://www.animecharactersdatabase.com/characters.php?id=56705"
"Ayase Hironaka","https://www.animecharactersdatabase.com/characters.php?id=1662"
"Shione Katagai","https://www.animecharactersdatabase.com/characters.php?id=56922"
"Aki Takada","https://www.animecharactersdatabase.com/characters.php?id=1880"
"Nao Inabe","https://www.animecharactersdatabase.com/characters.php?id=61562"
"Filith Yazawa","https://www.animecharactersdatabase.com/characters.php?id=46072"
"Samari Miyazato","https://www.animecharactersdatabase.com/characters.php?id=2588"
"May","https://www.animecharactersdatabase.com/characters.php?id=59127"
"Kassendoru","https://www.animecharactersdatabase.com/characters.php?id=2797"
"Mana Isozaki","https://www.animecharactersdatabase.com/characters.php?id=3252"
"Kururu","https://www.animecharactersdatabase.com/characters.php?id=3480"
"Yukihime","https://www.animecharactersdatabase.com/characters.php?id=61806"
"Epika","https://www.animecharactersdatabase.com/characters.php?id=3950"
"Yuki Hossawa","https://www.animecharactersdatabase.com/characters.php?id=4166"
"Komatsu","https://www.animecharactersdatabase.com/characters.php?id=66565"
"Hisame Arima","https://www.animecharactersdatabase.com/characters.php?id=4655"
"Lymro","https://www.animecharactersdatabase.com/characters.php?id=63311"
"Kaka","https://www.animecharactersdatabase.com/characters.php?id=63785"
"Kourin","https://www.animecharactersdatabase.com/characters.php?id=5448"
"Eri Aizawa","https://www.animecharactersdatabase.com/characters.php?id=50155"
"Natsuo Hayakawa","https://www.animecharactersdatabase.com/characters.php?id=6030"
"Momoka Shijou","https://www.animecharactersdatabase.com/characters.php?id=55538"
"Kohane Nagaregawa","https://www.animecharactersdatabase.com/characters.php?id=6475"
"Hikaru Kasuga","https://www.animecharactersdatabase.com/characters.php?id=6701"
"Anri Takakura","https://www.animecharactersdatabase.com/characters.php?id=42312"
"Tina MacPherson","https://www.animecharactersdatabase.com/characters.php?id=7168"
"Sister Liz","https://www.animecharactersdatabase.com/characters.php?id=67952"
"Miyu Shizuhara","https://www.animecharactersdatabase.com/characters.php?id=58705"
"Akio Fudou","https://www.animecharactersdatabase.com/characters.php?id=69499"
"Noel","https://www.animecharactersdatabase.com/characters.php?id=69843"
"Millenia","https://www.animecharactersdatabase.com/characters.php?id=8346"
"Aki Hiyami","https://www.animecharactersdatabase.com/characters.php?id=121379"
"Rias Gremory","https://www.animecharactersdatabase.com/characters.php?id=36120"
"Marin Kitagawa","https://www.animecharactersdatabase.com/characters.php?id=115747"
"Nobara Kugisaki","https://www.animecharactersdatabase.com/characters.php?id=104843"
"Reina Kurashiki","https://www.animecharactersdatabase.com/characters.php?id=101389"
"Hayase Nagatoro","https://www.animecharactersdatabase.com/characters.php?id=100650"
"Katsuki Bakugo","https://www.animecharactersdatabase.com/characters.php?id=75965"
"Satoru Gojou","https://www.animecharactersdatabase.com/characters.php?id=104844"
"Megumi Fushiguro","https://www.animecharactersdatabase.com/characters.php?id=104839"
"Kusuo Saiki","https://www.animecharactersdatabase.com/characters.php?id=78371"
"Noriaki Kakyoin","https://www.animecharactersdatabase.com/characters.php?id=73601"
"Ayumi Tenkawa","https://www.animecharactersdatabase.com/characters.php?id=8621"
"Fumika Sagisawa","https://www.animecharactersdatabase.com/characters.php?id=70371"
"Rina Komatsu","https://www.animecharactersdatabase.com/characters.php?id=70575"
"Shelly Godwin","https://www.animecharactersdatabase.com/characters.php?id=9439"
"Kuguru Saharu","https://www.animecharactersdatabase.com/characters.php?id=9634"
"Mia Suzumori","https://www.animecharactersdatabase.com/characters.php?id=72780"
"Subaru Yamaki","https://www.animecharactersdatabase.com/characters.php?id=73545"
"Kaori Asahina","https://www.animecharactersdatabase.com/characters.php?id=73587"
"Naho Hijiri","https://www.animecharactersdatabase.com/characters.php?id=73887"
"Wakaba Kohashi","https://www.animecharactersdatabase.com/characters.php?id=74428"
